"Date","Way","Base amount","Base currency (name)","Base type","Quote amount","Quote currency","Exchange","Sent/Received from","Sent to","Fee amount","Fee currency (name)","Broker","Notes","Sync Base Holding","Leverage Metadata"
"2024-07-18T13:09:31.000Z","BUY",1,"TSM (Taiwan Semiconductor Manufacturing Co Ltd)","STOCK",171.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:09:41.000Z","BUY",1,"TSM (Taiwan Semiconductor Manufacturing Co Ltd)","STOCK",171.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:09:51.000Z","BUY",1,"TSM (Taiwan Semiconductor Manufacturing Co Ltd)","STOCK",171.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:11:30.000Z","BUY",1,"PEP (PepsiCo Inc)","STOCK",169.89,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:11:40.000Z","BUY",1,"PEP (PepsiCo Inc)","STOCK",169.89,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:11:49.000Z","BUY",1,"PEP (PepsiCo Inc)","STOCK",169.89,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:12:05.000Z","BUY",1,"PEP (PepsiCo Inc)","STOCK",169.89,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:12:14.000Z","BUY",1,"PEP (PepsiCo Inc)","STOCK",169.89,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:12:46.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",261.02,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:12:55.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",261.02,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:13:04.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",261.02,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:13:13.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",261.02,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:13:23.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",261.02,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:14:00.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",443.52,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:14:10.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",443.52,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:14:19.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",443.52,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:14:28.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",443.52,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:14:37.000Z","BUY",1,"MSFT (Microsoft Corp)","STOCK",443.52,"USD","Nasdaq",,,,,,,false,
"2024-07-18T13:15:18.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",43.98,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:15:28.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",43.98,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:15:38.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",43.98,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:15:49.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",43.98,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:15:58.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",43.98,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:16:27.000Z","BUY",1,"KO (Coca-Cola Co/The)","STOCK",65.21,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:16:37.000Z","BUY",1,"KO (Coca-Cola Co/The)","STOCK",65.21,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:16:46.000Z","BUY",1,"KO (Coca-Cola Co/The)","STOCK",65.21,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:16:55.000Z","BUY",1,"KO (Coca-Cola Co/The)","STOCK",65.21,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:17:05.000Z","BUY",1,"KO (Coca-Cola Co/The)","STOCK",65.21,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:18:10.000Z","BUY",1e+21,"SPY (SPDR S&P 500 ETF Trust)","FUND",5.5697e+23,"USD","New York Stock Exchange",,,,,,,true,
"2024-07-18T13:18:20.000Z","BUY",1e+22,"SPY (SPDR S&P 500 ETF Trust)","FUND",5.5697e+24,"USD","New York Stock Exchange",,,,,,,true,
"2024-07-18T13:18:29.000Z","BUY",1,"SPY (SPDR S&P 500 ETF Trust)","FUND",556.97,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:18:40.000Z","BUY",1,"SPY (SPDR S&P 500 ETF Trust)","FUND",556.97,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:18:50.000Z","BUY",1,"SPY (SPDR S&P 500 ETF Trust)","FUND",556.97,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:19:28.000Z","BUY",1e+22,"VOO (Vanguard S&P 500 ETF)","FUND",5.1187e+24,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:19:38.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",511.87,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:19:48.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",511.87,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:19:58.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",511.87,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:20:07.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",511.87,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:20:41.000Z","BUY",1,"SPX (S&P 500 index)","INDEX",5607.01,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:20:52.000Z","BUY",1,"SPX (S&P 500 index)","INDEX",5607.01,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:21:01.000Z","BUY",1,"SPX (S&P 500 index)","INDEX",5607.01,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:21:10.000Z","BUY",1,"SPX (S&P 500 index)","INDEX",5607.01,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:21:20.000Z","BUY",1,"SPX (S&P 500 index)","INDEX",5607.01,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:22:08.000Z","BUY",1,"RUT (Russell 2000 Index)","INDEX",2233.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:22:18.000Z","BUY",1,"RUT (Russell 2000 Index)","INDEX",2233.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:22:28.000Z","BUY",1,"RUT (Russell 2000 Index)","INDEX",2233.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:22:37.000Z","BUY",1,"RUT (Russell 2000 Index)","INDEX",2233.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:22:47.000Z","BUY",1,"RUT (Russell 2000 Index)","INDEX",2233.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-18T13:23:19.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2463.06,"USD","eToro",,,,,,,false,
"2024-07-18T13:23:30.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2462.96,"USD","eToro",,,,,,,false,
"2024-07-18T13:23:41.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2462.96,"USD","eToro",,,,,,,false,
"2024-07-18T13:23:51.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2462.96,"USD","eToro",,,,,,,false,
"2024-07-18T13:24:14.000Z","BUY",1,"CN (Corn (Expiring Future))","COMMODITY",394.95,"USD","eToro",,,,,,,false,
"2024-07-18T13:24:24.000Z","BUY",1,"CN (Corn (Expiring Future))","COMMODITY",394.95,"USD","eToro",,,,,,,false,
"2024-07-18T13:24:35.000Z","BUY",1,"CN (Corn (Expiring Future))","COMMODITY",394.95,"USD","eToro",,,,,,,false,
"2024-07-18T13:24:46.000Z","BUY",1,"CN (Corn (Expiring Future))","COMMODITY",394.95,"USD","eToro",,,,,,,false,
"2024-07-18T13:24:56.000Z","BUY",1,"CN (Corn (Expiring Future))","COMMODITY",394.95,"USD","eToro",,,,,,,false,
"2024-07-18T13:25:13.000Z","BUY",1,"CT (Cotton (Expiring Future))","COMMODITY",0.7205,"USD","eToro",,,,,,,false,
"2024-07-18T13:25:23.000Z","BUY",1,"CT (Cotton (Expiring Future))","COMMODITY",0.7205,"USD","eToro",,,,,,,false,
"2024-07-18T13:25:32.000Z","BUY",1,"CT (Cotton (Expiring Future))","COMMODITY",0.7205,"USD","eToro",,,,,,,false,
"2024-07-18T13:25:41.000Z","BUY",1,"CT (Cotton (Expiring Future))","COMMODITY",0.7205,"USD","eToro",,,,,,,false,
"2024-07-18T13:25:51.000Z","BUY",1,"CT (Cotton (Expiring Future))","COMMODITY",0.7205,"USD","eToro",,,,,,,false,
"2024-07-18T13:26:12.000Z","BUY",1,"SB (Soybeans (Expiring Future))","COMMODITY",1035.2,"USD","eToro",,,,,,,false,
"2024-07-18T13:26:22.000Z","BUY",1,"SB (Soybeans (Expiring Future))","COMMODITY",1035.2,"USD","eToro",,,,,,,false,
"2024-07-18T13:26:31.000Z","BUY",1,"SB (Soybeans (Expiring Future))","COMMODITY",1035.2,"USD","eToro",,,,,,,false,
"2024-07-18T13:26:40.000Z","BUY",1,"SB (Soybeans (Expiring Future))","COMMODITY",1035.2,"USD","eToro",,,,,,,false,
"2024-07-18T13:26:51.000Z","BUY",1,"SB (Soybeans (Expiring Future))","COMMODITY",1035.2,"USD","eToro",,,,,,,false,
"2024-07-18T13:27:11.000Z","BUY",1,"SG (Sugar (Expiring Future))","COMMODITY",0.192,"USD","eToro",,,,,,,false,
"2024-07-18T13:27:21.000Z","BUY",1,"SG (Sugar (Expiring Future))","COMMODITY",0.192,"USD","eToro",,,,,,,false,
"2024-07-18T13:27:34.000Z","BUY",1,"SG (Sugar (Expiring Future))","COMMODITY",0.192,"USD","eToro",,,,,,,false,
"2024-07-18T13:27:43.000Z","BUY",1,"SG (Sugar (Expiring Future))","COMMODITY",0.192,"USD","eToro",,,,,,,false,
"2024-07-18T13:27:53.000Z","BUY",1,"SG (Sugar (Expiring Future))","COMMODITY",0.192,"USD","eToro",,,,,,,false,
"2024-07-18T13:28:12.000Z","BUY",1,"WH (Wheat (Expiring Future))","COMMODITY",537.7,"USD","eToro",,,,,,,false,
"2024-07-18T13:28:23.000Z","BUY",1,"WH (Wheat (Expiring Future))","COMMODITY",537.7,"USD","eToro",,,,,,,false,
"2024-07-18T13:28:32.000Z","BUY",1,"WH (Wheat (Expiring Future))","COMMODITY",537.7,"USD","eToro",,,,,,,false,
"2024-07-18T13:28:42.000Z","BUY",1,"WH (Wheat (Expiring Future))","COMMODITY",537.7,"USD","eToro",,,,,,,false,
"2024-07-18T13:28:52.000Z","BUY",1,"WH (Wheat (Expiring Future))","COMMODITY",537.7,"USD","eToro",,,,,,,false,
"2024-11-07T12:06:29.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",288.53,"USD","Nasdaq",,,,,,,false,
"2024-11-11T02:34:34.000Z","BUY",1,"BKNG (Booking Holdings Inc)","STOCK",4943.27,"USD","Nasdaq",,,,,,,false,
"2024-11-11T02:34:43.000Z","BUY",1,"BKNG (Booking Holdings Inc)","STOCK",4943.27,"USD","Nasdaq",,,,,,,false,
"2024-11-11T02:34:51.000Z","BUY",1,"BKNG (Booking Holdings Inc)","STOCK",4943.27,"USD","Nasdaq",,,,,,,false,
"2024-11-11T02:35:00.000Z","BUY",1,"BKNG (Booking Holdings Inc)","STOCK",4943.27,"USD","Nasdaq",,,,,,,false,
"2024-11-11T02:35:09.000Z","BUY",1,"BKNG (Booking Holdings Inc)","STOCK",4943.27,"USD","Nasdaq",,,,,,,false,
"2024-11-26T06:03:43.000Z","BUY",1,"PTTG.F (PTT Exploration & Production PCL)","STOCK",3.36,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-26T06:04:56.000Z","BUY",1,"PTTG.F (PTT Exploration & Production PCL)","STOCK",3.36,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-26T06:30:42.000Z","BUY",1,"TCS.NS (Tata Consultancy Services Ltd)","STOCK",4330.8,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:31:10.000Z","BUY",1,"TCS.NS (Tata Consultancy Services Ltd)","STOCK",4329.8,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:31:40.000Z","BUY",1,"TCS.NS (Tata Consultancy Services Ltd)","STOCK",4329.1,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:32:08.000Z","BUY",1,"TCS.NS (Tata Consultancy Services Ltd)","STOCK",4329.8,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:32:36.000Z","BUY",1,"TCS.NS (Tata Consultancy Services Ltd)","STOCK",4329.8,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:33:39.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",1294.8,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:34:14.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",1294.45,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:35:00.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",1294.15,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:35:37.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",1293.75,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-26T06:36:15.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",1293.7,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-30T12:19:49.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2653.54,"USD","eToro",,,,,,,false,
"2024-11-30T12:20:13.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2653.54,"USD","eToro",,,,,,,false,
"2024-11-30T12:20:29.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2653.54,"USD","eToro",,,,,,,false,
"2024-11-30T12:20:46.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2653.54,"USD","eToro",,,,,,,false,
"2024-11-30T12:21:03.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2653.54,"USD","eToro",,,,,,,false,
"2024-12-01T07:56:39.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96532.26,"USD","DGA",,,,,,,true,
"2024-12-01T07:57:00.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96520.02,"USD","DGA",,,,,,,true,
"2024-12-05T04:36:10.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102539.91,"USD","DGA",,,,,,,true,
"2024-12-05T04:36:35.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102557.7,"USD","DGA",,,,,,,true,
"2024-12-05T04:36:55.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102657.15,"USD","DGA",,,,,,,false,
"2024-12-05T04:37:16.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102633.38,"USD","DGA",,,,,,,true,
"2024-12-05T04:37:33.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102643.74,"USD","DGA",,,,,,,true,
"2024-12-25T18:48:16.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",462.28,"USD","Nasdaq",,,,,,,false,
"2024-12-25T18:51:03.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",462.28,"USD","Nasdaq",,,,,,,false,
"2024-12-26T02:28:17.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",601.5,"EUR","Euronext Paris",,,,,,,false,
"2024-12-26T02:28:39.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",601.5,"EUR","Euronext Paris",,,,,,,false,
"2024-12-26T02:33:18.000Z","BUY",1,"WMT (Walmart Inc)","STOCK",92.63,"USD","New York Stock Exchange",,,,,,,false,
"2024-12-26T02:34:13.000Z","BUY",1,"WMT (Walmart Inc)","STOCK",92.63,"USD","New York Stock Exchange",,,,,,,false,
"2024-12-26T02:34:57.000Z","BUY",1,"WMT (Walmart Inc)","STOCK",92.63,"USD","New York Stock Exchange",,,,,,,false,
"2024-12-26T02:36:01.000Z","BUY",1,"WMT.DE (Walmart Inc)","STOCK",85.89,"EUR","Xetra",,,,,,,false,
"2024-12-26T02:36:55.000Z","BUY",1,"WMT.DE (Walmart Inc)","STOCK",85.89,"EUR","Xetra",,,,,,,false,
"2024-12-26T02:37:43.000Z","BUY",1,"WMT.DE (Walmart Inc)","STOCK",85.89,"EUR","Xetra",,,,,,,false,
"2024-12-26T02:38:59.000Z","BUY",1,"0R1W.L (Walmart Inc)","STOCK",59.6,"USD","London Stock Exchange",,,,,,,false,
"2024-12-26T02:40:19.000Z","BUY",1,"JEP.F (Salmar ASA)","STOCK",46.04,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T02:41:24.000Z","BUY",1,"JEP.F (Salmar ASA)","STOCK",46.04,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T02:42:22.000Z","BUY",1,"JEP.F (Salmar ASA)","STOCK",46.04,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T03:33:09.000Z","BUY",1,"OU8.F (SCB X PCL)","STOCK",3.88,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T03:33:28.000Z","BUY",1,"OU8.F (SCB X PCL)","STOCK",3.88,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T03:33:28.000Z","BUY",1,"OU8.F (SCB X PCL)","STOCK",3.88,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-26T03:33:55.000Z","BUY",1,"OU8.F (SCB X PCL)","STOCK",3.88,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-27T04:29:24.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",630.7,"EUR","Euronext Paris",,,,,,,false,
"2024-12-27T04:29:48.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",630.7,"EUR","Euronext Paris",,,,,,,false,
"2024-12-27T04:30:37.000Z","BUY",1,"ALMCP.PA (McPhy Energy SA)","STOCK",1.15,"EUR","Euronext Paris",,,,,,,false,
"2024-12-27T04:31:20.000Z","BUY",1,"ALMCP.PA (McPhy Energy SA)","STOCK",1.15,"EUR","Euronext Paris",,,,,,,false,
"2024-12-27T04:32:07.000Z","BUY",1,"ALMCP.PA (McPhy Energy SA)","STOCK",1.15,"EUR","Euronext Paris",,,,,,,false,
"2024-12-27T04:33:30.000Z","BUY",1,"M (Macy's Inc)","STOCK",18.09,"USD","New York Stock Exchange",,,,,,,false,
"2024-12-27T04:34:28.000Z","BUY",1,"M (Macy's Inc)","STOCK",18.09,"USD","New York Stock Exchange",,,,,,,false,
