"Date","Way","Base amount","Base currency (name)","Base type","Quote amount","Quote currency","Exchange","Sent/Received from","Sent to","Fee amount","Fee currency (name)","Broker","Notes","Sync Base Holding","Leverage Metadata"
"2024-11-23T10:23:42.000Z","BUY",1,"CMBU.L (UBS ETC linked to the UBS Bloomberg BCOM Constant Maturity Composite TR Index)","FUND",134.47,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:23:57.000Z","BUY",1,"CMBU.L (UBS ETC linked to the UBS Bloomberg BCOM Constant Maturity Composite TR Index)","FUND",134.47,"USD","London Stock Exchange",,,,,,,false,
"2024-11-23T10:24:22.000Z","BUY",1,"CMBG.L (UBS ETC linked to UBS Bloomberg BCOM Constant Maturity Composite GBP Mth Hdg TR)","FUND",86.86,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:24:37.000Z","BUY",1,"CMBG.L (UBS ETC linked to UBS Bloomberg BCOM Constant Maturity Composite GBP Mth Hdg TR)","FUND",86.86,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:24:52.000Z","BUY",1,"CMBG.L (UBS ETC linked to UBS Bloomberg BCOM Constant Maturity Composite GBP Mth Hdg TR)","FUND",86.86,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:25:06.000Z","BUY",1,"CMBG.L (UBS ETC linked to UBS Bloomberg BCOM Constant Maturity Composite GBP Mth Hdg TR)","FUND",86.86,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T10:25:20.000Z","BUY",1,"CMBG.L (UBS ETC linked to UBS Bloomberg BCOM Constant Maturity Composite GBP Mth Hdg TR)","FUND",86.86,"GBP","London Stock Exchange",,,,,,,false,
"2024-11-23T11:15:00.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98430.97,"USD","DGA",,,,,,,true,
"2024-11-23T11:15:16.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98430.97,"USD","DGA",,,,,,,true,
"2024-11-23T11:16:03.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98436.9,"USD","DGA",,,,,,,true,
"2024-11-23T11:16:18.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98445.15,"USD","DGA",,,,,,,true,
"2024-11-23T11:16:31.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",98446.37,"USD","DGA",,,,,,,true,
"2024-11-23T12:06:23.000Z","BUY",1,"DERC (DeRace)","CRYPTO",0.1287,"USD","DGA",,,,,,,false,
"2024-11-23T12:06:34.000Z","BUY",1,"DERC (DeRace)","CRYPTO",0.1287,"USD","DGA",,,,,,,false,
"2024-11-23T12:06:44.000Z","BUY",1,"DERC (DeRace)","CRYPTO",0.1288,"USD","DGA",,,,,,,false,
"2024-11-28T06:55:23.000Z","BUY",1,"4TTA.F (Turk Telekomunikasyon A.S. - ADR)","STOCK",1.28,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:55:42.000Z","BUY",1,"4TTA.F (Turk Telekomunikasyon A.S. - ADR)","STOCK",1.28,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:55:58.000Z","BUY",1,"4TTA.F (Turk Telekomunikasyon A.S. - ADR)","STOCK",1.28,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:56:28.000Z","BUY",1,"FT9G.F (Franklin Templeton Investment Funds - Templeton Global Total Return Fund)","FUND",6.98,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:56:45.000Z","BUY",1,"FT9G.F (Franklin Templeton Investment Funds - Templeton Global Total Return Fund)","FUND",6.98,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:57:00.000Z","BUY",1,"FT9G.F (Franklin Templeton Investment Funds - Templeton Global Total Return Fund)","FUND",6.98,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:57:40.000Z","BUY",1,"F7TG.F (Franklin Templeton Investment Funds - Templeton Latin America Fund)","FUND",8.36,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:57:57.000Z","BUY",1,"F7TG.F (Franklin Templeton Investment Funds - Templeton Latin America Fund)","FUND",8.36,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:58:12.000Z","BUY",1,"F7TG.F (Franklin Templeton Investment Funds - Templeton Latin America Fund)","FUND",8.36,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:58:38.000Z","BUY",1,"P6SG.F (PhosAgro PJSC - GDR - Reg S)","STOCK",6.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:58:54.000Z","BUY",1,"P6SG.F (PhosAgro PJSC - GDR - Reg S)","STOCK",6.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:59:10.000Z","BUY",1,"P6SG.F (PhosAgro PJSC - GDR - Reg S)","STOCK",6.5,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:59:36.000Z","BUY",1,"AETG.F (Aeroflot - GDR - 144A)","STOCK",0.25,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T06:59:53.000Z","BUY",1,"AETG.F (Aeroflot - GDR - 144A)","STOCK",0.25,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:00:11.000Z","BUY",1,"AETG.F (Aeroflot - GDR - 144A)","STOCK",0.25,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:00:36.000Z","BUY",1,"PJAG.F (Pictet - Emerging Local Currency Debt)","FUND",164.93,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:00:54.000Z","BUY",1,"PJAG.F (Pictet - Emerging Local Currency Debt)","FUND",164.93,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:01:10.000Z","BUY",1,"PJAG.F (Pictet - Emerging Local Currency Debt)","FUND",164.93,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:01:37.000Z","BUY",1,"PBFG.F (Pictet - Pacific Ex Japan Index)","FUND",529.77,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:01:55.000Z","BUY",1,"PBFG.F (Pictet - Pacific Ex Japan Index)","FUND",529.77,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:02:13.000Z","BUY",1,"PBFG.F (Pictet - Pacific Ex Japan Index)","FUND",529.77,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:03:58.000Z","BUY",1,"TPIG.F (IRPC PCL)","STOCK",0.033,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:04:18.000Z","BUY",1,"TPIG.F (IRPC PCL)","STOCK",0.033,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:04:37.000Z","BUY",1,"TPIG.F (IRPC PCL)","STOCK",0.033,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:05:05.000Z","BUY",1,"P5TA.F (PT Temas Tbk)","STOCK",0.012,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:05:21.000Z","BUY",1,"P5TA.F (PT Temas Tbk)","STOCK",0.012,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:05:36.000Z","BUY",1,"P5TA.F (PT Temas Tbk)","STOCK",0.012,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:06:05.000Z","BUY",1,"P3IG.F (Pictet - Timber)","FUND",243.4,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:06:25.000Z","BUY",1,"P3IG.F (Pictet - Timber)","FUND",243.4,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:06:43.000Z","BUY",1,"P3IG.F (Pictet - Timber)","FUND",243.4,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:07:15.000Z","BUY",1,"PTTG.F (PTT Exploration & Production PCL)","STOCK",3.24,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:07:32.000Z","BUY",1,"PTTG.F (PTT Exploration & Production PCL)","STOCK",3.24,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:07:49.000Z","BUY",1,"PTTG.F (PTT Exploration & Production PCL)","STOCK",3.24,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:08:18.000Z","BUY",1,"PTOG.F (PTT PCL)","STOCK",0.915,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:08:36.000Z","BUY",1,"PTOG.F (PTT PCL)","STOCK",0.915,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:08:53.000Z","BUY",1,"PTOG.F (PTT PCL)","STOCK",0.915,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-28T07:18:33.000Z","BUY",1,"ALL (Allstate Corp/The)","STOCK",208.19,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:19:14.000Z","BUY",1,"ALL (Allstate Corp/The)","STOCK",208.19,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:20:05.000Z","BUY",1,"ALL (Allstate Corp/The)","STOCK",208.19,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:21:47.000Z","BUY",1,"STAG (STAG Industrial Inc)","STOCK",37.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:21:59.000Z","BUY",1,"STAG (STAG Industrial Inc)","STOCK",37.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:22:10.000Z","BUY",1,"STAG (STAG Industrial Inc)","STOCK",37.35,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:22:36.000Z","BUY",1,"AGNC (AGNC Investment Corp)","STOCK",9.76,"USD","Nasdaq",,,,,,,false,
"2024-11-28T07:22:49.000Z","BUY",1,"AGNC (AGNC Investment Corp)","STOCK",9.76,"USD","Nasdaq",,,,,,,false,
"2024-11-28T07:23:00.000Z","BUY",1,"AGNC (AGNC Investment Corp)","STOCK",9.76,"USD","Nasdaq",,,,,,,false,
"2024-11-28T07:23:38.000Z","BUY",1,"GOLD (Barrick Gold Corp)","STOCK",17.58,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:23:55.000Z","BUY",1,"GOLD (Barrick Gold Corp)","STOCK",17.58,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:24:07.000Z","BUY",1,"GOLD (Barrick Gold Corp)","STOCK",17.58,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-28T07:24:33.000Z","BUY",1.0000000000000001e+29,"ALL.AX (Aristocrat Leisure Ltd)","STOCK",6.819000000000001e+30,"AUD","ASX",,,,,,,false,
"2024-11-28T07:24:47.000Z","BUY",1,"ALL.AX (Aristocrat Leisure Ltd)","STOCK",68.19,"AUD","ASX",,,,,,,false,
"2024-11-28T07:24:58.000Z","BUY",1,"ALL.AX (Aristocrat Leisure Ltd)","STOCK",68.19,"AUD","ASX",,,,,,,false,
"2024-11-28T07:56:34.000Z","BUY",1,"SBILIFE.NS (SBI Life Insurance Co Ltd)","STOCK",1460.15,"INR","National Stock Exchange of India",,,,,,,false,
"2024-11-28T09:08:45.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",95247.09,"USD","DGA",,,,,,,true,
"2024-11-28T09:09:02.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",95232.02,"USD","DGA",,,,,,,true,
"2024-11-28T09:09:15.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",95267.13,"USD","DGA",,,,,,,true,
"2024-11-28T09:09:28.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",95267.13,"USD","DGA",,,,,,,true,
"2024-11-28T09:09:41.000Z","DEPOSIT",100,"BTC (Bitcoin)","CRYPTO",,,,"FORK","MY_WALLET",1,"BTC",,"เลือกคนที่เป็นงานโดยตรงมาทำงานจะเสร็จ​สมบูรณ์​โดยถูกต้อง",true,
"2024-11-30T04:01:37.000Z","BUY",1,"2.HK (CLP Holdings Ltd.)","STOCK",65.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-30T04:01:54.000Z","BUY",1,"2.HK (CLP Holdings Ltd.)","STOCK",65.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-30T04:02:08.000Z","BUY",1,"2.HK (CLP Holdings Ltd.)","STOCK",65.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-11-30T04:02:39.000Z","BUY",1,"MLM (Martin Marietta Materials Inc)","STOCK",599.89,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:02:57.000Z","BUY",1,"MLM (Martin Marietta Materials Inc)","STOCK",599.89,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:03:13.000Z","BUY",1,"MLM (Martin Marietta Materials Inc)","STOCK",599.89,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:03:44.000Z","BUY",1,"JNPR (Juniper Networks Inc)","STOCK",35.94,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:03:59.000Z","BUY",1,"JNPR (Juniper Networks Inc)","STOCK",35.94,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:04:13.000Z","BUY",1,"JNPR (Juniper Networks Inc)","STOCK",35.94,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:04:46.000Z","BUY",1,"GS (Goldman Sachs Group Inc/The)","STOCK",609.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:05:02.000Z","BUY",1,"GS (Goldman Sachs Group Inc/The)","STOCK",609.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:05:16.000Z","BUY",1,"GS (Goldman Sachs Group Inc/The)","STOCK",609.31,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:05:46.000Z","BUY",1,"LMT (Lockheed Martin Corp)","STOCK",529.27,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:06:01.000Z","BUY",1,"LMT (Lockheed Martin Corp)","STOCK",529.27,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:06:15.000Z","BUY",1,"LMT (Lockheed Martin Corp)","STOCK",529.27,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:06:44.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",296.23,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:06:57.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",296.23,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:07:12.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",296.23,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-30T04:07:52.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",552.5,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:08:06.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",552.5,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:08:21.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",552.5,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:08:36.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",552.5,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:08:49.000Z","BUY",1,"CDI.PA (Christian Dior SE)","STOCK",552.5,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:09:21.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",591.6,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:09:35.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",591.6,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:09:48.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",591.6,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:10:14.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",591.6,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T04:10:28.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",591.6,"EUR","Euronext Paris",,,,,,,false,
"2024-11-30T09:08:47.000Z","TRANSFER",100,"BTC (Bitcoin)","CRYPTO",,,"OKX","MY_WALLET","EXCHANGE",,,,,true,
"2024-11-30T09:09:06.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96764.6,"USD","DGA",,,,,,,true,
"2024-11-30T09:09:23.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96734.17,"USD","DGA",,,,,,,true,
"2024-11-30T09:09:41.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96734.17,"USD","DGA",,,,,,,true,
"2024-11-30T09:09:59.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96751.49,"USD","DGA",,,,,,,true,
"2024-11-30T09:10:34.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96765.92,"USD","DGA",,,,,,,true,
"2024-11-30T09:10:54.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96767.62,"USD","DGA",,,,,,,true,
"2024-11-30T12:23:39.000Z","BUY",1,"AGL.AX (AGL Energy Ltd)","STOCK",11.14,"AUD","ASX",,,,,,,false,
"2024-11-30T12:24:30.000Z","BUY",1,"AGL.AX (AGL Energy Ltd)","STOCK",11.14,"AUD","ASX",,,,,,,false,
"2024-11-30T12:25:06.000Z","BUY",1,"AGL.AX (AGL Energy Ltd)","STOCK",11.14,"AUD","ASX",,,,,,,false,
"2024-11-30T12:25:51.000Z","BUY",1,"ALF.AX (Australian Leaders Fund Ltd)","FUND",1.01,"AUD","ASX",,,,,,,false,
"2024-11-30T12:26:21.000Z","BUY",1,"ALF.AX (Australian Leaders Fund Ltd)","FUND",1.01,"AUD","ASX",,,,,,,false,
"2024-11-30T12:26:50.000Z","BUY",1,"ALF.AX (Australian Leaders Fund Ltd)","FUND",1.01,"AUD","ASX",,,,,,,false,
"2024-11-30T12:27:31.000Z","BUY",1,"ALI.AX (Argo Global Listed Infrastructure Ltd)","FUND",2.31,"AUD","ASX",,,,,,,false,
"2024-11-30T12:28:03.000Z","BUY",1,"ALI.AX (Argo Global Listed Infrastructure Ltd)","FUND",2.31,"AUD","ASX",,,,,,,false,
"2024-11-30T12:28:37.000Z","BUY",1,"ALI.AX (Argo Global Listed Infrastructure Ltd)","FUND",2.31,"AUD","ASX",,,,,,,false,
"2024-11-30T12:31:20.000Z","BUY",1,"ALL.AX (Aristocrat Leisure Ltd)","STOCK",67.94,"AUD","ASX",,,,,,,false,
"2024-11-30T12:31:55.000Z","BUY",1,"ALL.AX (Aristocrat Leisure Ltd)","STOCK",67.94,"AUD","ASX",,,,,,,false,
"2024-12-05T04:45:21.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102644.95,"USD","DGA",,,,,,,true,
"2024-12-05T04:46:02.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102636.92,"USD","DGA",,,,,,,true,
"2024-12-05T04:46:43.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102590.65,"USD","DGA",,,,,,,true,
"2024-12-28T08:09:28.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3337.27,"USD","DGA",,,,,,,false,
"2024-12-28T08:10:03.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3337.8,"USD","DGA",,,,,,,false,
