"Date","Way","Base amount","Base currency (name)","Base type","Quote amount","Quote currency","Exchange","Sent/Received from","Sent to","Fee amount","Fee currency (name)","Broker","Notes","Sync Base Holding","Leverage Metadata"
"2024-05-27T09:58:20.000Z","BUY",1,"USDRUB (US Dollar/Russian Ruble)","FOREX",88.574,"RUB","Xignite",,,,,,,false,
"2024-05-27T09:58:26.000Z","BUY",1,"USDRUB (US Dollar/Russian Ruble)","FOREX",88.574,"RUB","Xignite",,,,,,,false,
"2024-05-27T09:58:34.000Z","BUY",1,"USDRUB (US Dollar/Russian Ruble)","FOREX",88.574,"RUB","Xignite",,,,,,,false,
"2024-05-27T09:58:40.000Z","BUY",1,"USDRUB (US Dollar/Russian Ruble)","FOREX",88.574,"RUB","Xignite",,,,,,,false,
"2024-05-27T09:59:01.000Z","BUY",9.900000000000001e+25,"BRE.F (Banco Bradesco SA)","STOCK",2.2770000000000002e+26,"EUR","Börse Frankfurt",,,,,,,false,
"2024-05-27T09:59:08.000Z","BUY",1,"BRE.F (Banco Bradesco SA)","STOCK",2.3,"EUR","Börse Frankfurt",,,,,,,false,
"2024-05-27T09:59:14.000Z","BUY",1,"BRE.F (Banco Bradesco SA)","STOCK",2.3,"EUR","Börse Frankfurt",,,,,,,false,
"2024-05-27T09:59:21.000Z","BUY",1,"BRE.F (Banco Bradesco SA)","STOCK",2.3,"EUR","Börse Frankfurt",,,,,,,false,
"2024-05-27T09:59:27.000Z","BUY",1,"BRE.F (Banco Bradesco SA)","STOCK",2.3,"EUR","Börse Frankfurt",,,,,,,false,
"2024-05-27T10:00:42.000Z","BUY",1000000000000000000,"BMX (BitMart Coin)","CRYPTO",343600000000000000,"USD","DGA",,,,,,,false,
"2024-05-27T10:00:50.000Z","BUY",1,"BMX (BitMart Coin)","CRYPTO",0.3436,"USD","DGA",,,,,,,false,
"2024-05-27T10:00:56.000Z","BUY",1,"BMX (BitMart Coin)","CRYPTO",0.3438,"USD","DGA",,,,,,,false,
"2024-05-27T10:01:04.000Z","BUY",1,"BMX (BitMart Coin)","CRYPTO",0.3438,"USD","DGA",,,,,,,false,
"2024-05-27T10:01:17.000Z","BUY",1,"BMX (BitMart Coin)","CRYPTO",0.3437,"USD","DGA",,,,,,,false,
"2024-05-27T12:05:57.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:06:08.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:06:20.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:06:33.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:06:46.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:06:57.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-05-27T12:07:08.000Z","BUY",1,"GOOGL (Alphabet Inc)","STOCK",174.99,"USD","Nasdaq",,,,,,,false,
"2024-07-16T02:12:49.000Z","BUY",1,"SPY (SPDR S&P 500 ETF Trust)","FUND",561.48,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-16T02:13:02.000Z","BUY",1,"SPY (SPDR S&P 500 ETF Trust)","FUND",561.48,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-16T02:13:54.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",516,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-16T02:14:19.000Z","BUY",1,"VOO (Vanguard S&P 500 ETF)","FUND",516,"USD","New York Stock Exchange",,,,,,,false,
"2024-07-16T02:15:33.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3471.56,"USD","DGA",,,,,,,false,
"2024-07-16T02:16:34.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",64674.15,"USD","DGA",,,,,,,false,
"2024-07-16T02:17:38.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2426.74,"USD","eToro",,,,,,,false,
"2024-07-16T02:17:51.000Z","BUY",1,"AU (Gold (Non Expiry))","COMMODITY",2426.74,"USD","eToro",,,,,,,false,
"2024-07-16T02:19:10.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3467.04,"USD","DGA",,,,,,,false,
"2024-07-16T02:19:23.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3466.84,"USD","DGA",,,,,,,false,
"2024-07-16T02:19:23.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3466.84,"USD","DGA",,,,,,,false,
"2024-07-16T02:19:23.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3466.84,"USD","DGA",,,,,,,false,
"2024-07-16T02:19:50.000Z","BUY",10000000000,"ETH (Ethereum)","CRYPTO",34676500000000,"USD","DGA",,,,,,,false,
"2024-07-16T02:20:34.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3466.79,"USD","DGA",,,,,,,false,
"2024-07-16T02:20:51.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3467.25,"USD","DGA",,,,,,,false,
"2024-07-16T02:21:54.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",64653.03,"USD","DGA",,,,,,,false,
"2024-07-16T02:22:07.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",64643.64,"USD","DGA",,,,,,,false,
"2024-07-16T02:22:21.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",64641.71,"USD","DGA",,,,,,,false,
"2024-07-16T02:22:43.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",64656.61,"USD","DGA",,,,,,,false,
"2024-07-16T02:27:03.000Z","BUY",1,"EO5.F (EOG Resources, Inc.)","STOCK",117.16,"EUR","Börse Frankfurt",,,,,,,false,
"2024-07-16T02:27:18.000Z","BUY",1,"EO5.F (EOG Resources, Inc.)","STOCK",117.16,"EUR","Börse Frankfurt",,,,,,,false,
"2024-07-16T02:27:18.000Z","BUY",1,"EO5.F (EOG Resources, Inc.)","STOCK",117.16,"EUR","Börse Frankfurt",,,,,,,false,
"2024-07-16T02:29:19.000Z","BUY",1,"0IDR.L (EOG Resources, Inc.)","STOCK",1,"USD","London Stock Exchange",,,,,,,false,
"2024-07-16T02:31:42.000Z","BUY",1,"GB0004318373 (RL360 European Bond GBP OR in GB)","FUND",0.926,"GBP","Other",,,,,,,false,
"2024-07-16T02:31:58.000Z","BUY",1,"GB0004318373 (RL360 European Bond GBP OR in GB)","FUND",0.926,"GBP","Other",,,,,,,false,
"2024-07-16T02:32:12.000Z","BUY",1,"GB0004318373 (RL360 European Bond GBP OR in GB)","FUND",0.926,"GBP","Other",,,,,,,false,
"2024-07-16T02:32:53.000Z","BUY",1,"GB0001030393 (RL360 US Equity USD OR in GB)","FUND",1.63,"USD","Other",,,,,,,false,
"2024-07-16T02:33:09.000Z","BUY",1,"GB0001030393 (RL360 US Equity USD OR in GB)","FUND",1.63,"USD","Other",,,,,,,false,
"2024-07-16T02:33:30.000Z","BUY",1,"GB0001030393 (RL360 US Equity USD OR in GB)","FUND",1.63,"USD","Other",,,,,,,false,
"2024-07-16T02:33:59.000Z","BUY",1,"GB0041587121 (RL360 UK Equity GBP OR in GB)","FUND",2.32,"GBP","Other",,,,,,,false,
"2024-07-16T02:34:10.000Z","BUY",1,"GB0041587121 (RL360 UK Equity GBP OR in GB)","FUND",2.32,"GBP","Other",,,,,,,false,
"2024-07-16T02:35:19.000Z","BUY",1,"GB0041587238 (RL360 UK Bond GBP OR in GB)","FUND",1.59,"GBP","Other",,,,,,,false,
"2024-07-16T05:49:18.000Z","BUY",1e+22,"BTC (Bitcoin)","CRYPTO",6.367315e+26,"USD","DGA",,,,,,,false,
"2024-07-16T05:49:33.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63667.53,"USD","DGA",,,,,,,false,
"2024-07-16T05:49:33.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63667.53,"USD","DGA",,,,,,,false,
"2024-07-16T05:49:33.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63667.53,"USD","DGA",,,,,,,false,
"2024-07-16T05:49:57.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63675.75,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:08.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63672.21,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:20.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63663.45,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:30.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63663.55,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:42.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63659.75,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:42.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63659.75,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:42.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63659.75,"USD","DGA",,,,,,,false,
"2024-07-16T05:50:42.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",63659.75,"USD","DGA",,,,,,,false,
"2024-07-21T09:37:20.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3497.73,"USD","DGA",,,,,,,false,
"2024-07-21T09:37:32.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3497.7,"USD","DGA",,,,,,,false,
"2024-07-21T09:37:44.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3497.34,"USD","DGA",,,,,,,false,
"2024-07-21T09:38:23.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",239.2,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:39:13.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",239.2,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:39:23.000Z","BUY",1,"TSLA (Tesla Inc)","STOCK",239.2,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:41:37.000Z","BUY",1,"NDX (US Tech 100)","INDEX",19523.67,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:41:50.000Z","BUY",1,"NDX (US Tech 100)","INDEX",19523.67,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:42:01.000Z","BUY",1,"NDX (US Tech 100)","INDEX",19523.67,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:42:13.000Z","BUY",1,"NDX (US Tech 100)","INDEX",19523.67,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:42:24.000Z","BUY",1,"NDX (US Tech 100)","INDEX",19523.67,"USD","Nasdaq",,,,,,,false,
"2024-07-21T09:42:57.000Z","BUY",1,"N100 (N100)","INDEX",1481.59,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:28:34.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:28:47.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:29:21.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:29:36.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:29:36.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:29:36.000Z","BUY",1,"N100 (N100)","INDEX",1500.22,"EUR","Euronext Paris",,,,,,,false,
"2024-09-27T09:36:33.000Z","BUY",1,"3690.HK (Meituan - Ordinary Shares - Class B)","STOCK",164.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:36:48.000Z","BUY",1,"3690.HK (Meituan - Ordinary Shares - Class B)","STOCK",164.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:37:07.000Z","BUY",1,"3690.HK (Meituan - Ordinary Shares - Class B)","STOCK",164.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:37:19.000Z","BUY",1,"3690.HK (Meituan - Ordinary Shares - Class B)","STOCK",164.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:39:29.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:39:41.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:39:51.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:39:51.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:39:51.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:39:51.000Z","BUY",1,"SON1.F (Sony Group Corp)","STOCK",17.75,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-27T09:40:52.000Z","BUY",1,"9988.HK (Alibaba Group Holding Ltd)","STOCK",102.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:41:04.000Z","BUY",1,"9988.HK (Alibaba Group Holding Ltd)","STOCK",102.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:41:17.000Z","BUY",1,"9988.HK (Alibaba Group Holding Ltd)","STOCK",102.45,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-27T09:42:01.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-27T09:42:14.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-27T09:42:36.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-27T09:42:36.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-27T09:42:36.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-27T09:42:36.000Z","BUY",1,"JD (JD.com Inc)","STOCK",37.99,"USD","Nasdaq",,,,,,,false,
"2024-09-28T06:32:28.000Z","BUY",1,"NOVOB.CO (Novo Nordisk A/S)","STOCK",796.8,"DKK","Nasdaq Copenhagen",,,,,,,false,
"2024-09-28T06:33:35.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",210.4,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:33:45.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",210.4,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:33:54.000Z","BUY",1,"JPM (JPMorgan Chase & Co)","STOCK",210.4,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:34:16.000Z","BUY",1,"NNND.F (Tencent Holdings Ltd)","STOCK",51.2,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:34:29.000Z","BUY",1,"NNND.F (Tencent Holdings Ltd)","STOCK",51.2,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:34:38.000Z","BUY",1,"NNND.F (Tencent Holdings Ltd)","STOCK",51.2,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:35:04.000Z","BUY",1,"700.HK (Tencent Holdings Ltd.)","STOCK",437.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-28T06:35:14.000Z","BUY",1,"700.HK (Tencent Holdings Ltd.)","STOCK",437.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-28T06:35:23.000Z","BUY",1,"700.HK (Tencent Holdings Ltd.)","STOCK",437.05,"HKD","Hong Kong Exchange",,,,,,,false,
"2024-09-28T06:35:49.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",703.1,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:36:07.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",703.1,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:36:16.000Z","BUY",1,"MC.PA (LVMH Moet Hennessy Louis Vuitton SE)","STOCK",703.1,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:36:45.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:36:54.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:03.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:13.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:23.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:33.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:42.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:37:51.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:38:01.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:38:10.000Z","BUY",1,"BAC (Bank of America Corp)","STOCK",39.39,"USD","New York Stock Exchange",,,,,,,false,
"2024-09-28T06:38:33.000Z","BUY",1,"601398.SS (Industrial & Commercial Bank of China Ltd)","STOCK",6,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:38:42.000Z","BUY",1,"601398.SS (Industrial & Commercial Bank of China Ltd)","STOCK",6,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:38:51.000Z","BUY",1,"601398.SS (Industrial & Commercial Bank of China Ltd)","STOCK",6,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:39:12.000Z","BUY",1,"600519.SS (Kweichow Moutai Co Ltd)","STOCK",1628.77,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:39:23.000Z","BUY",1,"600519.SS (Kweichow Moutai Co Ltd)","STOCK",1628.77,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:39:33.000Z","BUY",1,"600519.SS (Kweichow Moutai Co Ltd)","STOCK",1628.77,"CNY","Shanghai Stock Exchange",,,,,,,false,
"2024-09-28T06:39:55.000Z","BUY",1,"SSU.F (Samsung Electronics Co Ltd)","STOCK",1090,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:40:08.000Z","BUY",1,"SSU.F (Samsung Electronics Co Ltd)","STOCK",1090,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:40:17.000Z","BUY",1,"SSU.F (Samsung Electronics Co Ltd)","STOCK",1090,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:40:17.000Z","BUY",1,"SSU.F (Samsung Electronics Co Ltd)","STOCK",1090,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:40:39.000Z","BUY",1,"RO.SW (Roche Holding AG)","STOCK",292.4,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-09-28T06:40:50.000Z","BUY",1,"RO.SW (Roche Holding AG)","STOCK",292.4,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-09-28T06:41:00.000Z","BUY",1,"RO.SW (Roche Holding AG)","STOCK",292.4,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-09-28T06:41:09.000Z","BUY",1,"RO.SW (Roche Holding AG)","STOCK",292.4,"CHF","SIX Swiss Exchange",,,,,,,false,
"2024-09-28T06:42:02.000Z","BUY",1,"TOM.F (Toyota Motor Corp)","STOCK",16.45,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:42:11.000Z","BUY",1,"TOM.F (Toyota Motor Corp)","STOCK",16.45,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:42:20.000Z","BUY",1,"TOM.F (Toyota Motor Corp)","STOCK",16.45,"EUR","Börse Frankfurt",,,,,,,false,
"2024-09-28T06:42:40.000Z","BUY",1,"RMS.PA (Hermes International SCA)","STOCK",2240,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:42:50.000Z","BUY",1,"RMS.PA (Hermes International SCA)","STOCK",2240,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:42:59.000Z","BUY",1,"RMS.PA (Hermes International SCA)","STOCK",2240,"EUR","Euronext Paris",,,,,,,false,
"2024-09-28T06:43:19.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",3047.55,"INR","National Stock Exchange of India",,,,,,,false,
"2024-09-28T06:43:31.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",3047.55,"INR","National Stock Exchange of India",,,,,,,false,
"2024-09-28T06:43:40.000Z","BUY",1,"RELIANCE.NS (Reliance Industries Ltd)","STOCK",3047.55,"INR","National Stock Exchange of India",,,,,,,false,
"2024-09-28T06:45:49.000Z","BUY",1,"USDJPY (US Dollar/Japanese Yen)","FOREX",142.156,"JPY","Xignite",,,,,,,false,
"2024-09-28T06:46:05.000Z","BUY",1,"USDJPY (US Dollar/Japanese Yen)","FOREX",142.156,"JPY","Xignite",,,,,,,false,
"2024-09-28T06:46:18.000Z","BUY",1,"USDJPY (US Dollar/Japanese Yen)","FOREX",142.156,"JPY","Xignite",,,,,,,false,
"2024-09-28T06:46:47.000Z","BUY",1,"EURGBP (Euro/British Pound)","FOREX",0.83549,"GBP","Xignite",,,,,,,false,
"2024-09-28T06:47:00.000Z","BUY",1,"EURGBP (Euro/British Pound)","FOREX",0.83549,"GBP","Xignite",,,,,,,false,
"2024-09-28T06:47:13.000Z","BUY",1,"EURGBP (Euro/British Pound)","FOREX",0.83549,"GBP","Xignite",,,,,,,false,
"2024-09-28T06:47:13.000Z","BUY",1,"EURGBP (Euro/British Pound)","FOREX",0.83549,"GBP","Xignite",,,,,,,false,
"2024-09-28T06:47:34.000Z","BUY",1,"EURGBP (Euro/British Pound)","FOREX",0.83549,"GBP","Xignite",,,,,,,false,
"2024-09-28T07:15:01.000Z","BUY",1,"TRUMP* (MAGA)","CRYPTO",2.42,"USD","DGA",,,,,,,false,
"2024-09-28T07:15:09.000Z","BUY",1,"TRUMP* (MAGA)","CRYPTO",2.42,"USD","DGA",,,,,,,false,
"2024-09-28T07:15:18.000Z","BUY",1,"TRUMP* (MAGA)","CRYPTO",2.42,"USD","DGA",,,,,,,false,
"2024-10-22T10:25:55.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",314.8,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-22T10:26:10.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",314.8,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-22T10:26:23.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",314.8,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-22T10:26:42.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",314.8,"USD","New York Stock Exchange",,,,,,,false,
"2024-10-22T10:26:56.000Z","BUY",1,"MCD (McDonald's Corp)","STOCK",314.8,"USD","New York Stock Exchange",,,,,,,false,
"2024-11-26T06:42:19.000Z","BUY",1,"6RE.F (NaaS Technology Inc)","STOCK",2.8,"EUR","Börse Frankfurt",,,,,,,false,
"2024-11-26T06:44:50.000Z","BUY",1,"BRE.F (Banco Bradesco SA)","STOCK",2.26,"EUR","Börse Frankfurt",,,,,,,false,
"2024-12-01T07:52:40.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96511.96,"USD","DGA",,,,,,,true,
"2024-12-01T07:52:57.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96511.96,"USD","DGA",,,,,,,true,
"2024-12-01T07:53:14.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96515.29,"USD","DGA",,,,,,,true,
"2024-12-01T07:53:29.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96508.23,"USD","DGA",,,,,,,true,
"2024-12-01T07:53:44.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96512.02,"USD","DGA",,,,,,,true,
"2024-12-01T07:54:04.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96506.65,"USD","DGA",,,,,,,true,
"2024-12-01T07:54:19.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96506.65,"USD","DGA",,,,,,,true,
"2024-12-01T07:54:36.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",96539.58,"USD","DGA",,,,,,,true,
"2024-12-05T04:41:18.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102727.97,"USD","DGA",,,,,,,true,
"2024-12-05T04:41:55.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102733.99,"USD","DGA",,,,,,,true,
"2024-12-05T04:42:47.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102725.89,"USD","DGA",,,,,,,true,
"2024-12-05T04:43:25.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102730.84,"USD","DGA",,,,,,,true,
"2024-12-05T04:44:04.000Z","BUY",1,"BTC (Bitcoin)","CRYPTO",102614.42,"USD","DGA",,,,,,,true,
"2024-12-29T06:06:21.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3380.46,"USD","DGA",,,,,,,false,
"2024-12-29T06:06:44.000Z","BUY",1,"ETH (Ethereum)","CRYPTO",3380.39,"USD","DGA",,,,,,,false,
